date,Rat_education_Jeanne,Rat_education_Donnell,Rat_education_Matt,Rat_education_Alyson,Rat_education_Willy,Rat_education_Susana,Rat_public_Maxine,Rat_lodging_Lucille,Rat_office_Ashlee,Rat_education_Cinthia,Rat_education_Dianne,Rat_office_Chris,Rat_public_Lea,Rat_education_Gricelda,Rat_lodging_Lakisha
2016-04-06 10:00:00,44.35,143.15,186.79,74.38,111.39,11.18,161.59,3.0,57.05,92.29,100.65,850.2,53.49,14.22,0.84
2016-04-06 11:00:00,44.35,145.08,185.44,73.4,110.44,11.16,169.74,3.12,58.63,90.83,97.04,850.2,51.91,14.22,0.84
2016-04-06 12:00:00,44.35,136.68,185.05,73.69,105.18,11.16,168.73,3.0,60.89,88.79,95.73,850.2,53.89,14.22,0.88
2016-04-06 13:00:00,44.35,129.56,180.6,73.36,95.27,11.2,169.34,2.6,60.01,85.6,90.7,850.2,56.69,14.22,1.28
2016-04-06 14:00:00,44.35,138.46,171.51,72.33,101.32,11.1,167.98,2.68,62.08,86.7,90.61,850.2,56.38,14.22,0.84
2016-04-06 15:00:00,44.35,132.01,162.08,70.46,96.06,11.15,163.17,2.52,57.86,81.32,90.37,850.2,58.0,14.22,0.92
2016-04-06 16:00:00,44.35,129.86,154.78,69.9,84.46,13.78,161.66,2.4,55.94,72.41,91.5,850.2,58.83,14.22,2.64
2016-04-06 17:00:00,44.35,130.82,146.06,71.08,78.52,14.06,156.86,2.88,52.29,63.36,87.3,850.2,56.17,14.22,2.16
2016-04-06 18:00:00,44.35,128.89,93.69,69.0,72.67,15.38,137.57,3.44,51.42,50.5,83.76,850.2,52.8,14.22,1.28
2016-04-06 19:00:00,44.35,121.61,74.95,67.81,61.17,16.44,126.53,4.16,51.93,79.77,83.14,850.2,56.73,14.22,1.08
2016-04-06 20:00:00,44.35,96.02,76.37,67.91,64.48,16.58,115.96,4.2,48.38,80.35,90.19,850.2,71.38,14.22,1.08
2016-04-06 21:00:00,44.35,87.96,75.81,68.75,64.61,16.54,106.5,4.4,35.97,69.49,87.8,850.2,72.39,14.22,1.68
2016-04-06 22:00:00,44.35,88.73,74.56,69.16,65.92,16.48,96.88,4.6,36.52,39.42,90.01,850.2,72.16,14.22,2.36
2016-04-06 23:00:00,44.35,85.3,74.5,68.96,64.73,16.54,89.85,3.96,36.27,39.45,90.8,850.2,72.04,14.22,2.16
2016-04-07 00:00:00,44.35,85.51,74.66,69.79,64.55,16.76,88.69,3.36,35.99,39.22,92.45,850.2,72.04,14.22,4.0
2016-04-07 01:00:00,44.35,86.01,74.99,69.49,64.3,16.84,87.15,3.76,35.83,39.44,96.98,850.2,72.06,14.22,2.96
2016-04-07 02:00:00,44.35,86.28,74.78,69.58,64.61,16.8,87.33,3.52,33.45,38.89,95.79,850.2,71.77,14.22,1.92
2016-04-07 03:00:00,44.35,88.04,74.38,69.5,64.5,16.72,86.35,2.92,33.86,42.73,96.63,850.2,71.66,14.22,2.4
2016-04-07 04:00:00,44.35,85.53,74.31,69.2,64.39,16.58,86.82,2.68,32.8,43.87,99.52,850.2,71.33,14.22,2.44
2016-04-07 05:00:00,44.35,86.13,76.87,68.08,64.07,16.58,90.48,2.76,33.11,46.88,96.47,850.2,70.9,14.22,2.28
2016-04-07 06:00:00,44.35,86.56,153.04,68.05,72.77,14.89,95.51,2.8,35.8,96.58,96.97,850.2,70.97,14.22,2.24
2016-04-07 07:00:00,44.35,141.98,175.57,67.51,84.07,14.42,111.16,2.2,47.55,109.21,118.94,850.2,50.96,14.22,2.24
2016-04-07 08:00:00,44.35,145.3,181.5,69.7,99.71,11.21,125.66,2.04,53.77,107.66,150.0,850.2,50.38,14.22,0.88
2016-04-07 09:00:00,44.35,139.87,186.32,69.54,110.21,11.13,144.13,2.2,54.55,103.91,174.59,850.2,49.98,14.22,0.88
2016-04-07 10:00:00,44.35,116.74,184.32,74.5,110.13,11.14,161.81,2.8,55.25,103.46,178.2,850.2,50.88,14.22,0.8
2016-04-07 11:00:00,44.35,94.22,177.98,75.25,108.61,11.14,167.08,2.56,56.44,106.17,169.04,850.2,50.18,14.22,2.2
2016-04-07 12:00:00,44.35,87.05,175.35,75.67,106.97,11.14,179.21,2.92,55.73,100.54,155.6,850.2,50.12,14.22,2.24
2016-04-07 13:00:00,44.35,79.52,173.91,69.29,96.72,11.15,176.52,2.88,56.78,99.74,155.49,850.2,48.01,14.22,2.24
2016-04-07 14:00:00,44.35,87.14,172.13,68.51,99.2,11.15,174.81,3.08,57.99,97.93,144.01,850.2,46.49,14.22,1.44
2016-04-07 15:00:00,44.35,90.41,168.08,69.02,91.71,11.17,172.69,3.16,58.47,96.62,139.48,850.2,45.94,14.22,0.76
2016-04-07 16:00:00,44.35,88.79,145.57,68.97,81.1,14.78,163.17,3.08,57.75,88.14,132.21,850.2,46.18,14.22,0.84
2016-04-07 17:00:00,44.35,87.74,132.63,68.41,74.16,14.33,147.24,3.0,53.27,69.12,111.27,850.2,45.39,14.22,0.96
2016-04-07 18:00:00,44.35,89.41,86.85,67.96,66.21,16.21,132.9,2.92,51.05,59.18,97.13,850.2,45.99,14.22,0.88
2016-04-07 19:00:00,44.35,79.18,72.89,67.22,62.04,16.48,119.59,3.0,48.56,84.24,87.61,850.2,48.66,14.22,0.84
2016-04-07 20:00:00,44.35,49.19,73.93,67.67,61.3,16.55,107.57,3.04,39.0,86.33,85.09,850.2,63.39,14.22,0.84
2016-04-07 21:00:00,44.35,48.98,71.75,68.29,60.85,16.6,98.81,3.76,37.08,74.04,88.44,850.2,63.51,14.22,0.92
2016-04-07 22:00:00,44.35,48.76,71.36,68.94,61.89,16.59,89.72,3.68,35.51,45.42,85.76,850.2,63.85,14.22,2.48
2016-04-07 23:00:00,44.35,47.85,71.47,69.4,61.65,16.53,85.48,3.44,35.31,44.69,92.26,850.2,64.24,14.22,2.36
2016-04-08 00:00:00,44.35,49.95,71.17,68.67,61.71,16.49,82.28,2.88,37.01,44.47,86.92,850.2,65.39,14.22,2.32
2016-04-08 01:00:00,44.35,48.71,70.99,69.9,61.42,16.63,84.85,2.68,35.56,44.21,87.99,850.2,65.8,14.22,2.24
2016-04-08 02:00:00,44.35,48.66,71.32,69.57,61.47,16.82,82.62,2.68,35.36,43.97,89.17,850.2,65.89,14.22,2.2
2016-04-08 03:00:00,44.35,48.44,71.3,69.84,61.93,16.72,84.22,2.48,35.93,45.13,91.62,850.2,66.83,14.22,2.12
2016-04-08 04:00:00,44.35,49.96,71.08,68.55,61.5,16.59,84.37,2.44,35.15,47.13,87.76,850.2,67.48,14.22,2.16
2016-04-08 05:00:00,44.35,49.61,70.74,68.47,61.78,16.5,89.43,2.32,35.35,48.47,93.05,850.2,67.09,14.22,2.0
2016-04-08 06:00:00,44.35,49.63,134.97,68.46,72.34,14.39,100.02,2.04,38.62,56.22,123.3,850.2,65.02,14.22,1.6
2016-04-08 07:00:00,44.35,128.13,176.18,72.88,83.27,14.52,109.66,2.08,49.65,105.26,136.0,850.2,46.37,14.22,0.92
2016-04-08 08:00:00,44.35,144.97,178.3,71.63,96.63,11.25,123.06,1.76,52.43,109.23,149.08,850.2,48.83,14.22,0.92
2016-04-08 09:00:00,44.35,123.24,187.77,73.13,105.68,11.18,147.75,2.12,54.18,99.67,156.85,850.2,49.55,14.22,1.2
2016-04-08 10:00:00,44.35,122.39,187.86,73.79,100.53,11.18,152.97,1.92,56.18,101.05,151.36,850.2,50.32,14.22,1.28
2016-04-08 11:00:00,44.35,124.35,182.43,73.97,102.33,11.2,153.25,2.2,55.85,99.63,146.98,850.2,50.87,14.22,1.36
2016-04-08 12:00:00,44.35,122.77,172.55,72.85,95.19,11.2,156.4,2.76,58.21,88.37,148.0,850.2,51.79,14.22,1.96
2016-04-08 13:00:00,44.35,108.76,173.78,71.14,89.9,11.18,158.08,2.6,58.08,76.77,141.77,850.2,51.82,14.22,3.48
2016-04-08 14:00:00,44.35,109.64,169.97,69.55,89.5,11.16,159.23,2.36,59.72,73.73,143.72,850.2,52.13,14.22,1.52
2016-04-08 15:00:00,44.35,107.48,135.87,66.64,82.76,11.18,151.65,2.76,58.52,64.91,147.52,850.2,53.16,14.22,0.88
2016-04-08 16:00:00,44.35,108.53,124.59,67.23,72.2,13.9,150.57,3.76,53.69,53.76,143.29,850.2,52.62,14.22,0.84
2016-04-08 17:00:00,44.35,102.59,112.73,67.58,59.85,14.03,137.85,3.4,50.65,48.93,124.12,850.2,49.97,14.22,1.12
2016-04-08 18:00:00,44.35,85.69,78.68,66.61,58.7,14.68,129.09,3.8,50.73,48.92,120.3,850.2,53.06,14.22,0.84
2016-04-08 19:00:00,44.35,73.89,68.91,66.28,59.15,16.4,121.14,3.2,49.97,81.57,114.82,850.2,51.91,14.22,1.24
2016-04-08 20:00:00,44.35,64.65,69.08,64.94,63.18,16.42,107.17,2.96,38.47,83.55,121.03,850.2,67.38,14.22,1.16
2016-04-08 21:00:00,44.35,64.28,69.07,65.94,63.27,16.37,99.38,3.6,38.14,72.05,126.54,850.2,70.07,14.22,1.16
2016-04-08 22:00:00,44.35,64.65,69.22,65.75,64.19,16.24,86.65,4.16,37.03,43.51,127.63,850.2,67.16,14.22,1.2
2016-04-08 23:00:00,44.35,62.89,69.72,66.05,62.91,16.38,87.62,3.8,38.12,42.37,122.22,850.2,70.65,14.22,1.04
2016-04-09 00:00:00,44.35,62.2,69.18,66.83,63.24,16.38,87.6,3.76,38.38,42.38,128.57,850.2,67.4,14.22,0.88
2016-04-09 01:00:00,44.35,62.28,69.43,66.4,63.26,16.4,87.91,3.24,37.56,42.78,130.25,850.2,69.28,14.22,0.96
2016-04-09 02:00:00,44.35,64.62,69.52,66.12,63.34,16.43,92.45,2.64,36.75,42.12,127.74,850.2,68.31,14.22,0.88
2016-04-09 03:00:00,44.35,62.56,69.51,66.07,63.1,16.41,90.77,2.28,35.93,44.1,132.85,850.2,71.51,14.22,0.88
2016-04-09 04:00:00,44.35,62.55,69.96,66.4,63.17,16.36,92.34,2.44,37.01,46.41,131.2,850.2,68.69,14.22,0.84
2016-04-09 05:00:00,44.35,64.06,69.52,65.6,62.86,16.27,96.08,2.2,34.93,45.39,129.33,850.2,71.49,14.22,0.92
2016-04-09 06:00:00,44.35,61.87,69.22,64.76,63.16,15.08,94.62,2.08,37.88,46.42,141.54,850.2,69.78,14.22,0.88
2016-04-09 07:00:00,44.35,60.23,67.68,65.6,58.3,14.08,98.16,2.44,37.69,44.21,156.86,850.2,56.66,14.22,0.92
2016-04-09 08:00:00,44.35,59.29,75.75,66.11,57.8,11.17,101.19,2.2,48.83,44.09,169.0,850.2,54.05,14.22,0.92
2016-04-09 09:00:00,44.35,62.07,75.69,67.6,57.38,11.1,107.4,2.32,47.41,42.28,168.33,850.2,52.11,14.22,0.84
2016-04-09 10:00:00,44.35,60.2,73.54,66.14,57.77,11.14,106.54,2.6,49.27,41.27,162.2,850.2,55.59,14.22,0.96
2016-04-09 11:00:00,44.35,59.98,70.12,68.56,57.69,11.18,104.15,2.88,50.08,40.02,163.94,850.2,55.09,14.22,0.96
2016-04-09 12:00:00,44.35,62.53,70.19,67.38,57.44,11.14,105.11,2.92,49.34,40.99,155.29,850.2,54.04,14.22,0.84
2016-04-09 13:00:00,44.35,60.56,72.98,66.37,57.4,11.15,105.76,2.76,48.68,41.84,151.51,850.2,53.2,14.22,0.88
2016-04-09 14:00:00,44.35,60.42,71.32,67.01,57.47,11.15,99.94,3.24,50.11,42.16,162.18,850.2,52.85,14.22,1.04
2016-04-09 15:00:00,44.35,62.45,71.93,66.48,57.46,11.18,96.66,3.44,42.96,43.01,161.0,850.2,53.02,14.22,0.92
2016-04-09 16:00:00,44.35,60.38,71.28,66.99,57.55,13.81,94.22,3.4,41.22,42.85,145.81,850.2,53.03,14.22,0.92
2016-04-09 17:00:00,44.35,60.32,69.21,66.83,57.69,13.8,95.41,3.44,40.12,44.09,141.17,850.2,54.18,14.22,0.96
2016-04-09 18:00:00,44.35,62.24,68.41,67.43,58.66,14.79,97.48,4.12,42.53,43.77,132.6,850.2,54.44,14.22,1.04
2016-04-09 19:00:00,44.35,60.67,68.86,66.74,58.84,16.34,97.52,3.44,41.75,74.19,126.16,850.2,57.8,14.22,1.12
2016-04-09 20:00:00,44.35,62.03,69.8,67.6,62.88,16.4,103.21,3.6,43.99,80.4,122.48,850.2,76.76,14.22,1.04
2016-04-09 21:00:00,44.35,62.72,69.78,67.84,63.12,16.31,106.9,3.76,42.92,70.75,121.92,850.2,77.91,14.22,1.28
2016-04-09 22:00:00,44.35,64.25,70.14,68.13,64.13,16.35,108.64,3.68,44.62,42.16,122.12,850.2,78.43,14.22,1.12
2016-04-09 23:00:00,44.35,63.08,70.43,68.66,63.47,16.36,111.18,3.28,44.07,42.34,122.06,850.2,79.52,14.22,0.92
2016-04-10 00:00:00,44.35,62.82,70.08,69.09,63.4,16.41,114.29,3.76,44.65,42.03,121.12,850.2,79.84,14.22,1.12
2016-04-10 01:00:00,44.35,64.21,70.26,68.76,63.41,16.41,114.81,3.24,43.07,41.61,123.98,850.2,79.78,14.22,1.04
2016-04-10 02:00:00,44.35,61.75,70.03,68.13,63.42,16.42,115.76,2.64,44.21,42.15,120.37,850.2,79.75,14.22,1.96
2016-04-10 03:00:00,44.35,61.71,69.97,69.44,63.42,16.42,117.25,2.28,43.99,41.28,126.56,850.2,80.84,14.22,1.16
2016-04-10 04:00:00,44.35,65.72,69.92,69.18,63.8,16.41,119.24,2.44,44.04,42.68,121.24,850.2,82.32,14.22,0.12
2016-04-10 05:00:00,44.35,62.76,69.98,68.87,65.22,15.9,120.72,2.2,42.06,42.84,124.36,850.2,81.87,14.22,0.28
2016-04-10 06:00:00,44.35,62.67,69.82,69.16,66.64,14.15,123.66,2.08,41.68,41.45,129.95,850.2,75.06,14.22,0.72
2016-04-10 07:00:00,44.35,61.35,68.56,68.65,64.38,14.14,122.24,2.44,40.66,41.01,141.17,850.2,61.12,14.22,0.72
2016-04-10 08:00:00,44.35,62.03,68.66,68.7,66.25,11.22,121.92,2.2,41.51,40.77,162.47,850.2,58.77,14.22,0.72
2016-04-10 09:00:00,44.35,60.63,68.27,67.3,69.54,11.15,119.69,2.32,41.48,46.14,155.39,850.2,58.03,14.22,0.68
2016-04-10 10:00:00,44.35,60.86,69.01,66.35,72.14,11.14,110.02,2.6,41.44,50.15,147.96,850.2,58.05,14.22,0.8
2016-04-10 11:00:00,44.35,60.66,71.46,66.46,71.28,11.14,101.06,2.88,41.48,50.58,148.7,850.2,56.76,14.22,0.92
2016-04-10 12:00:00,44.35,61.98,70.69,66.16,70.47,11.14,99.07,2.92,40.24,51.46,144.55,850.2,56.4,14.22,0.88
2016-04-10 13:00:00,44.35,61.13,71.25,66.63,67.7,11.15,99.92,2.76,41.6,50.98,155.89,850.2,53.43,14.22,0.8
2016-04-10 14:00:00,44.35,60.88,70.42,66.59,61.45,11.15,95.66,3.24,41.49,53.58,141.7,850.2,53.32,14.22,0.84
2016-04-10 15:00:00,44.35,62.75,70.4,65.81,58.16,11.19,95.39,3.44,40.77,53.8,141.34,850.2,53.16,14.22,0.8
2016-04-10 16:00:00,44.35,60.84,70.02,65.97,60.7,13.85,93.95,3.4,42.33,55.75,125.15,850.2,52.63,14.22,1.24
2016-04-10 17:00:00,44.35,60.02,70.46,65.36,60.29,14.4,94.65,3.44,43.66,57.95,114.91,850.2,48.36,14.22,1.04
2016-04-10 18:00:00,44.35,61.75,70.13,65.1,60.77,15.49,92.13,4.12,43.54,58.11,99.04,850.2,48.51,14.22,1.08
2016-04-10 19:00:00,44.35,59.69,69.87,64.63,61.29,16.87,91.75,3.44,42.49,88.62,90.52,850.2,54.43,14.22,1.68
2016-04-10 20:00:00,44.35,61.04,71.45,65.32,65.48,16.79,94.27,3.6,44.13,92.95,102.0,850.2,70.13,14.22,2.72
2016-04-10 21:00:00,44.35,63.48,71.12,65.75,65.48,16.99,95.54,3.76,44.17,80.58,99.84,850.2,73.11,14.22,2.52
2016-04-10 22:00:00,44.35,62.03,71.53,66.23,66.65,17.3,96.25,3.68,43.12,51.66,99.69,850.2,70.29,14.22,2.68
2016-04-10 23:00:00,44.35,62.29,71.72,66.76,66.02,17.28,99.26,3.28,43.87,51.27,100.61,850.2,73.46,14.22,2.4
2016-04-11 00:00:00,44.35,62.29,71.56,66.69,66.1,17.3,101.39,2.64,42.15,50.98,104.11,850.2,70.89,14.22,1.64
2016-04-11 01:00:00,44.35,64.35,71.77,66.97,65.83,17.3,101.59,2.8,41.99,51.54,101.1,850.2,71.77,14.22,1.08
2016-04-11 02:00:00,44.35,62.84,71.32,66.57,65.53,17.34,99.41,2.56,40.88,51.97,104.71,850.2,71.86,14.22,1.08
2016-04-11 03:00:00,44.35,63.12,71.65,66.57,65.58,17.26,102.85,2.36,41.88,51.08,101.17,850.2,71.35,14.22,0.88
2016-04-11 04:00:00,44.35,64.31,71.13,65.89,66.05,17.09,100.71,2.28,41.63,53.16,104.61,850.2,72.85,14.22,0.8
2016-04-11 05:00:00,44.35,63.47,71.69,65.51,65.77,17.18,105.28,2.56,42.11,53.16,107.35,850.2,69.84,14.22,0.76
2016-04-11 06:00:00,44.35,63.12,143.33,65.98,75.92,15.25,111.18,2.48,42.71,65.62,102.42,850.2,71.1,14.22,1.44
2016-04-11 07:00:00,44.35,110.07,177.75,69.86,86.68,14.97,122.27,2.4,51.75,100.06,104.54,850.2,49.34,14.22,2.36
2016-04-11 08:00:00,44.35,145.48,186.46,71.56,106.78,12.06,131.93,2.32,54.84,101.95,100.62,850.2,50.05,14.22,2.52
2016-04-11 09:00:00,44.35,124.14,190.61,73.43,114.73,11.98,153.06,2.24,54.59,107.93,96.18,850.2,50.62,14.22,2.56
2016-04-11 10:00:00,44.35,115.72,190.69,73.75,112.71,12.0,164.46,2.84,55.31,103.05,92.73,850.2,47.85,14.22,1.8
2016-04-11 11:00:00,44.35,109.46,182.79,74.18,112.06,12.0,164.09,2.96,54.83,98.75,94.47,850.2,46.17,14.22,2.64
2016-04-11 12:00:00,44.35,105.16,179.51,74.66,106.13,12.0,171.36,3.44,57.61,96.52,94.73,850.2,49.19,14.22,1.24
2016-04-11 13:00:00,44.35,93.06,182.36,72.51,102.51,12.01,176.81,3.08,55.92,99.72,102.95,850.2,47.26,14.22,0.96
2016-04-11 14:00:00,44.35,102.64,174.44,70.5,102.64,11.99,165.95,3.04,58.16,102.22,98.04,850.2,45.43,14.22,0.96
2016-04-11 15:00:00,44.35,107.08,161.73,70.23,99.98,12.04,147.74,3.12,56.14,93.82,92.77,850.2,44.37,14.22,1.36
2016-04-11 16:00:00,44.35,106.67,157.44,68.31,89.33,14.65,145.26,3.48,56.02,80.94,90.89,850.2,43.86,14.22,3.24
2016-04-11 17:00:00,44.35,105.66,125.82,68.16,80.57,14.82,139.06,3.52,53.44,70.45,93.02,850.2,44.09,14.22,3.04
2016-04-11 18:00:00,44.35,104.92,99.09,67.41,71.52,15.81,127.58,3.36,50.96,58.53,95.45,850.2,43.62,14.22,4.0
2016-04-11 19:00:00,44.35,93.44,92.81,66.82,58.15,17.2,116.21,3.16,48.19,83.78,101.33,850.2,49.84,14.22,2.84
2016-04-11 20:00:00,44.35,70.84,82.9,66.69,61.81,17.26,105.74,3.36,38.69,84.49,105.66,850.2,67.54,14.22,2.96
2016-04-11 21:00:00,44.35,62.3,79.55,67.23,62.11,17.33,93.12,3.16,35.72,72.77,110.2,850.2,67.13,14.22,4.24
2016-04-11 22:00:00,44.35,62.11,79.62,68.24,63.05,17.38,88.87,3.08,35.64,44.33,115.97,850.2,66.84,14.22,4.0
2016-04-11 23:00:00,44.35,61.22,79.28,68.38,62.41,17.39,88.13,3.04,36.13,43.14,112.54,850.2,66.51,14.22,3.04
2016-04-12 00:00:00,44.35,63.12,79.57,68.38,62.03,17.39,85.23,3.96,36.86,43.72,112.27,850.2,66.35,14.22,3.04
2016-04-12 01:00:00,44.35,61.85,79.54,69.05,62.16,17.38,81.83,3.32,35.56,43.64,105.98,850.2,66.53,14.22,2.76
2016-04-12 02:00:00,44.35,61.76,79.69,68.52,61.87,17.3,81.31,2.84,36.55,46.58,115.66,850.2,66.18,14.22,2.52
2016-04-12 03:00:00,44.35,61.68,79.62,68.57,61.93,17.22,85.78,2.84,36.77,50.56,111.19,850.2,66.46,14.22,2.4
2016-04-12 04:00:00,44.35,63.5,79.5,68.57,61.72,17.17,83.17,2.6,35.46,51.06,119.02,850.2,66.11,14.22,2.44
2016-04-12 05:00:00,44.35,62.85,78.86,67.51,58.57,17.13,83.59,2.36,36.12,50.44,117.43,850.2,65.94,14.22,2.44
2016-04-12 06:00:00,44.35,62.38,138.87,67.0,58.18,15.13,93.73,2.32,34.99,59.37,115.88,850.2,64.77,14.22,2.44
2016-04-12 07:00:00,44.35,116.85,173.86,65.01,66.83,15.02,125.32,2.56,47.11,103.76,118.99,850.2,45.12,14.22,2.4
2016-04-12 08:00:00,44.35,125.72,180.74,59.9,85.86,12.88,153.23,3.12,54.09,114.97,116.96,850.2,45.18,14.22,0.96
2016-04-12 09:00:00,44.35,84.56,190.93,59.91,91.63,11.97,179.96,3.08,55.76,112.45,107.49,850.2,45.26,14.22,0.96
2016-04-12 10:00:00,44.35,83.7,184.92,60.65,99.2,11.99,200.32,2.72,65.18,115.47,98.62,850.2,45.09,14.22,0.92
2016-04-12 11:00:00,44.35,84.93,177.44,64.62,106.73,11.98,199.42,2.6,60.54,106.31,95.44,850.2,45.24,14.22,1.4
2016-04-12 12:00:00,44.35,80.42,177.49,67.02,103.37,11.99,200.51,3.92,63.27,97.41,91.04,850.2,45.64,14.22,2.68
2016-04-12 13:00:00,44.35,72.52,174.49,66.77,94.6,12.0,203.67,4.12,65.1,103.92,94.32,850.2,48.4,14.22,2.72
2016-04-12 14:00:00,44.35,80.88,172.63,67.52,101.4,12.04,194.77,3.64,63.44,108.77,93.33,850.2,48.92,14.22,2.64
2016-04-12 15:00:00,44.35,84.27,168.34,66.23,95.64,12.07,187.98,3.72,64.68,104.12,86.68,850.2,49.13,14.22,2.64
2016-04-12 16:00:00,44.35,83.33,170.61,69.48,84.72,15.04,184.87,4.64,62.63,91.48,82.83,850.2,49.38,14.22,3.0
2016-04-12 17:00:00,44.35,84.32,161.2,69.68,77.62,15.24,179.48,4.68,56.12,72.27,80.81,850.2,48.74,14.22,3.0
2016-04-12 18:00:00,44.35,82.99,126.49,69.25,66.96,15.68,162.55,4.52,53.12,58.07,85.94,850.2,46.77,14.22,2.64
2016-04-12 19:00:00,44.35,66.81,109.66,69.81,56.43,17.35,142.29,4.4,44.41,83.18,87.26,850.2,44.64,14.22,2.56
2016-04-12 20:00:00,44.35,49.86,87.33,68.54,60.6,17.44,129.03,4.32,34.44,85.71,94.4,850.2,62.69,14.22,2.52
2016-04-12 21:00:00,44.35,41.01,80.82,70.29,60.54,17.51,115.07,4.72,34.32,73.67,95.92,850.2,61.98,14.22,2.56
2016-04-12 22:00:00,44.35,41.52,80.54,70.68,61.68,17.45,105.55,5.08,34.91,44.42,99.05,850.2,61.43,14.22,2.76
2016-04-12 23:00:00,44.35,39.97,81.15,70.34,60.77,17.46,98.47,5.12,34.32,43.01,99.33,850.2,61.56,14.22,2.88
2016-04-13 00:00:00,44.35,40.56,81.11,70.19,60.64,17.42,97.29,3.76,34.77,43.34,100.77,850.2,61.71,14.22,2.64
2016-04-13 01:00:00,44.35,41.11,81.12,71.05,61.04,17.44,96.49,3.72,36.77,43.12,101.13,850.2,61.92,14.22,2.44
2016-04-13 02:00:00,44.35,40.39,81.05,70.71,60.7,17.4,96.94,3.28,36.92,44.76,103.35,850.2,62.67,14.22,2.44
2016-04-13 03:00:00,44.35,40.49,80.29,70.89,60.88,17.35,91.55,3.04,35.83,46.5,100.76,850.2,63.62,14.22,2.44
2016-04-13 04:00:00,44.35,40.46,80.59,70.49,60.79,17.22,89.03,2.8,35.91,47.02,103.13,850.2,63.19,14.22,2.36
2016-04-13 05:00:00,44.35,43.98,86.35,69.26,61.02,16.42,90.79,2.84,36.31,47.5,103.24,850.2,63.41,14.22,2.36
2016-04-13 06:00:00,44.35,43.07,162.76,70.3,69.06,14.96,94.25,2.52,38.2,70.38,98.66,850.2,55.55,14.22,2.36
2016-04-13 07:00:00,44.35,145.05,175.36,73.6,80.34,15.03,113.43,2.56,46.5,104.07,103.59,850.2,43.01,14.22,1.68
2016-04-13 08:00:00,44.35,148.71,180.63,74.13,98.93,12.1,123.68,2.28,48.47,102.59,103.97,850.2,42.6,14.22,1.04
2016-04-13 09:00:00,44.35,137.03,183.43,74.02,106.59,12.06,153.04,2.76,55.04,105.22,105.48,850.2,41.28,14.22,0.92
2016-04-13 10:00:00,44.35,107.51,182.65,73.79,102.93,12.06,173.87,3.0,57.59,107.83,101.95,850.2,40.92,14.22,0.92
2016-04-13 11:00:00,44.35,107.97,174.96,73.67,102.68,12.06,181.77,3.12,58.5,107.55,94.4,850.2,40.77,14.22,0.88
2016-04-13 12:00:00,44.35,101.74,177.95,73.4,99.84,12.08,187.97,3.0,62.88,101.59,90.3,850.2,40.55,14.22,0.56
2016-04-13 13:00:00,44.35,102.93,173.82,72.29,95.98,12.08,197.14,2.6,61.5,110.05,87.16,850.2,42.16,14.22,0.68
2016-04-13 14:00:00,44.35,121.86,169.99,71.67,100.18,12.08,184.44,2.68,64.67,115.53,90.18,850.2,42.17,14.22,5.16
2016-04-13 15:00:00,44.35,107.34,162.77,71.1,96.37,12.11,167.48,2.52,64.7,107.29,86.5,850.2,41.86,14.22,3.68
2016-04-13 16:00:00,44.35,106.33,154.46,68.17,83.67,15.05,165.23,2.4,64.69,87.77,83.79,850.2,42.89,14.22,2.6
2016-04-13 17:00:00,44.35,104.92,128.21,67.55,77.08,15.27,156.37,2.88,61.43,78.93,73.98,850.2,43.38,14.22,2.4
2016-04-13 18:00:00,44.35,106.16,100.81,68.12,70.11,15.69,143.22,3.44,57.39,65.81,70.7,850.2,43.61,14.22,2.4
2016-04-13 19:00:00,44.35,104.13,94.78,68.0,60.42,17.29,133.54,4.16,58.87,90.35,80.57,850.2,44.14,14.22,2.04
2016-04-13 20:00:00,44.35,44.61,91.92,68.66,64.0,17.48,109.57,4.2,53.83,87.34,83.97,850.2,61.88,14.22,1.08
2016-04-13 21:00:00,44.35,27.5,72.07,69.33,64.16,17.71,100.21,4.4,42.22,73.89,90.08,850.2,60.9,14.22,1.04
2016-04-13 22:00:00,44.35,27.38,72.37,68.72,64.97,17.7,94.71,4.6,40.47,44.94,92.05,850.2,60.76,14.22,2.2
2016-04-13 23:00:00,44.35,27.05,72.58,69.77,64.47,17.72,89.84,3.96,40.28,45.28,88.2,850.2,60.46,14.22,2.2
2016-04-14 00:00:00,44.35,25.23,73.01,69.78,64.32,17.7,91.14,3.36,41.77,42.41,92.16,850.2,61.3,14.22,2.2
2016-04-14 01:00:00,44.35,25.27,73.02,69.81,64.45,17.7,88.17,3.76,40.6,42.09,91.92,850.2,62.11,14.22,2.24
2016-04-14 02:00:00,44.35,25.26,72.72,70.12,64.37,17.66,89.69,3.52,40.4,43.17,99.95,850.2,62.11,14.22,2.4
2016-04-14 03:00:00,44.35,26.97,72.47,69.64,64.29,17.61,87.51,2.92,38.16,42.09,88.06,850.2,62.83,14.22,2.08
2016-04-14 04:00:00,44.35,25.33,72.09,69.14,64.23,17.46,90.5,2.68,39.72,46.18,89.62,850.2,64.43,14.22,0.92
2016-04-14 05:00:00,44.35,27.29,72.54,68.34,64.28,16.75,94.58,2.76,38.21,47.15,92.2,850.2,64.19,14.22,0.92
2016-04-14 06:00:00,44.35,27.12,136.76,69.4,71.15,15.44,97.32,2.8,42.4,57.49,92.74,850.2,55.82,14.22,1.12
