date,Rat_education_Kathryn,Rat_education_Theo,Rat_public_Kimber,Rat_office_Jamal,Rat_education_Lee,Rat_education_Kandice,Rat_office_Adele,Rat_office_Lora,Rat_public_Sharron,Rat_public_Joann,Rat_education_Calvin,Rat_public_Allie,Rat_public_Leo,Rat_public_Mark,Rat_assembly_Ezequiel
2016-01-28 08:00:00,681.04,1002.05,425.24,2384.68,564.78,104.94,1078.19,875.85,48.42,13.67,45.62,3.76,19.52,47.38,72.64
2016-01-28 09:00:00,744.4,1040.02,509.0,2196.91,543.6,105.22,1071.5,863.45,48.35,13.39,46.86,2.89,18.9,42.32,71.02
2016-01-28 10:00:00,751.49,1061.15,409.97,2040.85,507.36,106.66,1054.81,761.91,49.28,13.31,46.82,2.99,18.4,33.86,75.61
2016-01-28 11:00:00,772.23,1052.54,411.84,1923.93,437.22,110.05,1012.29,727.25,48.8,13.31,44.29,2.94,18.47,24.42,69.52
2016-01-28 12:00:00,764.09,1031.71,403.67,1906.0,363.24,107.0,984.16,700.2,49.63,13.43,41.65,2.9,17.66,20.33,71.81
2016-01-28 13:00:00,760.91,983.59,363.27,1938.05,335.52,106.16,967.82,684.61,46.67,13.51,42.78,5.2,18.37,19.39,67.33
2016-01-28 14:00:00,750.43,951.47,336.42,1957.85,374.85,107.76,955.6,761.66,47.28,19.41,42.76,7.83,19.0,17.14,86.45
2016-01-28 15:00:00,752.36,937.42,325.21,1946.0,440.55,110.71,912.29,859.53,47.17,20.0,41.16,8.46,19.46,20.27,76.92
2016-01-28 16:00:00,750.26,944.49,272.24,1930.78,460.26,112.46,897.55,887.4,44.93,20.66,39.19,8.56,18.95,20.5,72.54
2016-01-28 17:00:00,719.14,1002.17,258.36,1953.76,464.04,123.06,918.92,865.03,45.54,21.52,55.21,8.87,18.7,21.19,67.0
2016-01-28 18:00:00,731.36,1031.14,267.66,1921.78,473.73,120.94,924.31,850.16,47.12,22.6,72.11,9.5,20.33,27.49,65.45
2016-01-28 19:00:00,721.02,1024.74,277.85,1374.46,486.69,122.94,789.99,831.13,52.28,23.56,71.33,10.19,21.72,32.96,65.28
2016-01-28 20:00:00,708.89,1011.57,279.49,868.93,401.67,129.19,757.32,647.4,53.61,23.61,66.45,9.96,22.09,36.29,67.7
2016-01-28 21:00:00,684.47,1004.47,288.46,772.8,379.17,126.38,714.07,636.19,52.16,22.82,65.03,9.4,21.51,36.31,96.57
2016-01-28 22:00:00,517.83,1004.37,268.91,690.92,392.55,125.41,709.05,622.63,53.32,15.55,63.68,5.1,22.13,37.94,88.85
2016-01-28 23:00:00,513.05,970.5,264.05,692.57,355.23,112.01,696.32,598.5,52.36,14.45,33.84,4.32,22.88,33.84,96.83
2016-01-29 00:00:00,500.0,656.81,260.08,714.22,327.84,111.47,719.0,581.74,52.26,14.54,33.01,4.3,22.29,40.49,101.97
2016-01-29 01:00:00,482.85,610.39,266.62,742.1,319.8,111.36,693.47,569.92,52.91,14.54,33.02,4.36,22.5,38.23,102.06
2016-01-29 02:00:00,481.38,612.53,264.9,685.48,322.71,111.37,727.31,576.59,51.77,14.54,33.79,4.29,20.4,39.95,97.94
2016-01-29 03:00:00,486.56,602.4,271.6,685.27,321.51,114.27,682.51,590.29,51.56,14.63,33.62,4.29,19.64,40.6,98.36
2016-01-29 04:00:00,488.22,608.15,280.92,694.06,321.27,109.96,728.2,575.27,51.69,14.48,34.27,4.27,19.69,45.64,100.01
2016-01-29 05:00:00,628.62,604.74,296.78,686.9,326.1,108.33,810.55,778.12,52.28,14.57,34.85,4.27,20.24,48.45,97.52
2016-01-29 06:00:00,635.99,890.85,309.64,1026.97,356.88,108.72,1008.45,805.28,52.09,14.61,34.49,4.29,20.6,44.19,98.78
2016-01-29 07:00:00,650.84,945.2,386.73,2249.93,544.71,105.72,1032.27,818.97,51.14,14.32,35.77,4.31,19.54,43.59,99.89
2016-01-29 08:00:00,678.06,1023.9,399.87,2205.75,535.98,109.79,1042.37,882.81,45.61,12.81,42.59,3.69,20.96,38.77,99.25
2016-01-29 09:00:00,744.66,1051.43,490.21,2092.92,487.74,110.66,1051.02,895.29,45.4,12.46,42.56,2.96,19.26,37.31,99.41
2016-01-29 10:00:00,762.28,1049.25,478.82,1910.59,473.52,106.85,1035.71,879.29,47.7,17.26,43.98,7.72,18.45,28.51,103.26
2016-01-29 11:00:00,786.11,1037.91,495.2,2003.82,505.98,107.07,1018.61,864.04,50.46,21.98,44.94,7.68,19.09,29.23,103.97
2016-01-29 12:00:00,783.5,1019.41,508.35,1965.98,385.17,108.09,998.5,848.92,51.24,21.77,43.41,7.81,19.58,26.54,101.88
2016-01-29 13:00:00,779.31,969.95,434.11,1905.47,348.24,107.23,980.76,822.02,49.17,21.23,43.39,7.91,19.24,24.46,99.26
2016-01-29 14:00:00,771.64,926.6,318.68,1922.03,407.01,107.36,951.35,807.37,47.31,20.75,42.03,7.62,21.11,28.08,97.77
2016-01-29 15:00:00,772.88,872.94,276.07,1915.18,392.88,108.16,926.24,802.19,45.64,20.52,42.1,7.85,19.51,26.29,103.51
2016-01-29 16:00:00,757.28,861.67,238.63,1938.33,461.58,112.14,910.37,813.96,45.27,20.81,42.05,7.87,19.1,34.81,103.3
2016-01-29 17:00:00,729.3,925.17,242.3,1983.25,478.56,122.94,912.92,808.31,46.71,21.13,58.17,7.44,20.32,32.31,109.17
2016-01-29 18:00:00,717.91,967.47,279.04,1949.22,492.36,120.84,939.66,803.19,49.56,18.94,74.36,6.13,21.06,43.61,105.8
2016-01-29 19:00:00,708.45,976.55,254.38,1374.48,488.61,123.29,765.57,801.78,53.83,15.34,74.36,4.37,22.01,49.58,102.78
2016-01-29 20:00:00,705.0,981.57,249.63,770.65,427.74,127.5,798.13,640.2,54.18,15.53,70.45,4.23,23.36,51.32,87.98
2016-01-29 21:00:00,676.22,973.67,251.77,838.72,421.38,126.16,727.1,629.63,54.07,15.44,66.51,4.21,22.57,51.11,87.85
2016-01-29 22:00:00,510.17,979.49,250.59,689.2,432.72,128.36,718.73,639.26,53.42,15.49,65.79,4.25,22.45,50.24,87.95
2016-01-29 23:00:00,501.69,934.77,255.48,698.89,301.8,114.84,720.01,617.47,51.87,15.42,35.75,4.26,22.19,51.76,96.98
2016-01-30 00:00:00,504.78,633.53,256.23,699.68,266.76,110.14,735.7,596.23,51.59,15.41,35.33,4.27,21.4,51.53,100.97
2016-01-30 01:00:00,508.89,576.06,256.67,697.27,251.01,110.14,745.75,614.37,51.88,15.52,35.44,4.33,22.46,50.67,100.8
2016-01-30 02:00:00,509.35,591.2,263.4,695.84,254.37,110.54,724.97,587.46,53.07,15.44,35.23,4.23,21.76,52.3,98.3
2016-01-30 03:00:00,511.8,599.32,260.25,691.96,254.37,111.56,767.82,653.32,51.66,15.45,35.27,4.26,21.78,51.43,100.65
2016-01-30 04:00:00,518.73,599.87,264.61,693.76,254.97,109.94,713.31,658.07,51.42,15.54,35.18,4.29,21.75,52.76,101.75
2016-01-30 05:00:00,661.96,600.28,262.92,692.88,258.0,110.36,774.06,674.3,52.46,15.53,35.32,4.24,21.34,52.32,99.35
2016-01-30 06:00:00,663.71,909.63,262.82,744.97,322.17,110.35,763.13,672.94,51.74,15.58,37.26,4.23,21.16,51.69,100.2
2016-01-30 07:00:00,654.68,941.55,268.14,701.13,381.36,107.15,815.68,665.88,51.58,15.09,37.64,4.22,21.32,52.05,101.66
2016-01-30 08:00:00,660.46,922.58,287.04,1027.88,387.39,104.42,764.81,880.9,45.69,13.53,36.06,3.51,21.42,46.51,98.52
2016-01-30 09:00:00,662.64,936.97,291.8,1043.51,366.84,105.88,778.8,808.26,44.54,13.53,35.6,2.86,20.91,44.59,99.37
2016-01-30 10:00:00,661.15,929.99,283.36,904.18,382.83,104.15,718.68,678.4,44.02,17.33,36.27,7.06,19.1,40.09,97.8
2016-01-30 11:00:00,668.06,907.56,280.5,963.1,337.2,106.53,715.2,617.66,43.18,20.93,34.92,7.71,16.84,25.66,104.34
2016-01-30 12:00:00,678.61,898.02,386.42,950.78,351.45,104.88,698.01,589.95,43.45,21.19,35.93,7.94,16.92,25.4,110.95
2016-01-30 13:00:00,678.08,889.82,373.74,949.9,369.27,106.54,690.78,554.44,43.08,22.16,33.16,8.21,16.08,20.88,102.1
2016-01-30 14:00:00,672.86,868.57,370.64,790.8,347.34,104.45,689.51,536.59,42.65,21.16,32.26,8.35,16.28,19.19,101.41
2016-01-30 15:00:00,664.27,836.92,280.25,773.67,322.44,108.16,641.29,551.6,42.12,21.18,31.15,8.05,16.07,19.39,87.66
2016-01-30 16:00:00,652.16,816.96,236.2,736.75,317.37,109.68,632.7,564.65,42.93,20.88,29.37,8.54,15.85,19.43,85.14
2016-01-30 17:00:00,640.03,801.3,232.69,692.86,372.45,120.32,617.13,549.23,41.66,20.75,44.34,8.07,15.83,19.2,85.13
2016-01-30 18:00:00,637.21,831.99,241.85,698.71,337.29,120.88,670.11,518.23,45.26,18.7,60.95,6.77,16.1,26.54,84.85
2016-01-30 19:00:00,639.44,827.61,234.23,687.52,332.79,122.68,675.47,516.07,49.72,14.06,64.43,4.3,19.81,31.64,89.63
2016-01-30 20:00:00,640.67,837.38,232.41,688.31,319.74,127.08,708.17,523.52,51.83,14.18,64.75,4.16,18.53,32.84,88.59
2016-01-30 21:00:00,629.47,844.94,243.2,678.1,317.43,129.22,702.11,526.03,50.87,14.26,64.08,4.17,17.59,38.59,91.24
2016-01-30 22:00:00,493.85,849.73,245.41,677.28,320.43,126.37,706.29,530.0,52.99,14.16,62.92,4.23,18.14,34.15,91.26
2016-01-30 23:00:00,496.1,828.63,245.91,683.05,242.67,112.46,725.99,514.83,49.91,14.17,33.09,4.22,16.97,34.39,79.82
2016-01-31 00:00:00,497.51,576.71,247.38,679.47,243.6,111.51,706.2,499.41,50.69,14.2,33.28,4.27,16.63,36.68,80.31
2016-01-31 01:00:00,502.05,534.29,247.93,680.75,236.58,112.07,722.23,493.23,50.49,14.36,32.48,4.38,17.68,38.6,89.33
2016-01-31 02:00:00,501.64,547.74,250.67,672.36,244.26,114.28,707.19,494.81,49.87,14.39,32.98,4.26,17.41,34.4,84.47
2016-01-31 03:00:00,506.58,550.84,250.22,675.68,254.88,111.77,720.13,502.5,49.97,14.31,32.94,4.27,17.29,39.6,85.4
2016-01-31 04:00:00,511.03,550.6,249.68,677.23,248.88,109.95,705.38,503.93,50.37,14.22,32.68,4.26,16.89,34.31,85.76
2016-01-31 05:00:00,645.59,555.31,249.39,667.08,252.93,113.42,744.39,523.41,51.84,14.27,33.49,4.28,18.46,42.02,86.31
2016-01-31 06:00:00,646.11,855.58,252.92,726.44,315.96,109.15,769.23,535.13,50.41,14.3,32.76,4.27,17.5,37.11,86.35
2016-01-31 07:00:00,642.51,869.53,250.96,678.03,352.26,105.76,751.84,539.21,48.89,13.83,33.87,4.27,17.18,35.3,84.65
2016-01-31 08:00:00,648.53,842.14,250.94,676.96,347.76,105.88,759.49,702.95,43.04,12.31,31.72,3.53,15.75,32.49,83.26
2016-01-31 09:00:00,652.66,799.36,236.45,671.01,336.18,106.13,724.76,631.35,41.4,11.89,28.96,2.81,16.03,26.6,81.32
2016-01-31 10:00:00,658.47,778.35,241.68,675.72,342.21,106.44,740.78,562.03,41.31,11.81,27.31,2.81,15.18,20.78,79.4
2016-01-31 11:00:00,652.78,767.82,238.17,670.7,337.83,103.95,679.35,525.48,41.36,12.06,26.26,2.56,14.92,15.65,76.93
2016-01-31 12:00:00,649.22,754.47,227.61,672.37,361.65,104.1,724.49,493.41,40.48,11.62,25.02,2.56,14.14,13.03,75.32
2016-01-31 13:00:00,643.41,740.59,229.8,701.61,356.91,106.5,675.62,457.35,40.9,12.25,23.77,5.59,13.76,12.28,73.53
2016-01-31 14:00:00,631.74,732.42,198.58,690.42,346.23,105.31,681.72,442.34,40.92,18.67,23.27,7.0,13.5,11.76,71.46
2016-01-31 15:00:00,621.1,725.24,196.17,676.1,286.02,108.57,676.47,446.57,41.64,18.69,23.4,7.98,14.0,12.17,69.59
2016-01-31 16:00:00,614.04,729.43,204.59,676.72,269.94,106.3,700.67,442.51,41.18,18.95,23.33,7.98,13.87,11.01,66.21
2016-01-31 17:00:00,603.89,745.78,226.24,670.19,302.37,120.57,700.05,438.99,40.77,19.17,40.02,8.06,13.9,12.37,66.12
2016-01-31 18:00:00,611.59,784.49,246.49,661.95,311.97,121.35,737.64,392.95,45.34,12.69,56.02,3.69,15.21,18.45,67.44
2016-01-31 19:00:00,613.05,790.86,248.37,666.26,302.31,124.05,723.57,398.79,49.91,12.9,59.26,4.02,16.17,26.3,69.66
2016-01-31 20:00:00,613.98,795.55,221.13,665.32,275.67,124.86,728.68,403.22,50.84,12.99,58.97,4.04,16.19,27.59,71.85
2016-01-31 21:00:00,598.79,794.71,224.7,659.2,280.17,127.55,740.55,397.85,50.99,13.03,59.92,4.06,16.08,26.32,67.89
2016-01-31 22:00:00,465.01,796.75,230.64,660.94,278.37,127.34,704.22,399.35,50.63,13.11,58.44,4.1,15.4,28.14,69.03
2016-01-31 23:00:00,466.87,766.12,232.61,660.78,273.48,114.34,713.06,385.34,49.54,13.29,28.63,4.03,15.43,28.2,71.97
2016-02-01 00:00:00,466.9,534.47,230.93,655.47,269.19,111.68,680.69,367.63,49.37,13.43,28.63,4.03,15.12,29.3,68.81
2016-02-01 01:00:00,465.45,475.58,232.91,657.19,252.63,114.57,707.51,374.72,49.6,13.44,28.96,4.16,15.03,30.51,68.02
2016-02-01 02:00:00,460.97,481.2,236.03,661.16,246.72,111.39,710.73,388.49,49.66,13.47,29.49,4.1,14.98,33.0,73.09
2016-02-01 03:00:00,461.59,486.68,246.58,652.3,268.11,113.1,711.83,384.23,49.69,13.4,28.87,4.08,15.06,29.54,71.13
2016-02-01 04:00:00,466.56,485.82,247.47,670.33,263.28,111.79,717.72,442.02,49.01,13.43,29.25,4.05,15.56,29.44,71.3
2016-02-01 05:00:00,596.37,484.1,248.05,650.54,264.69,109.69,826.19,454.65,49.5,13.35,28.66,4.03,17.75,28.88,73.21
2016-02-01 06:00:00,599.05,762.18,267.68,928.45,302.31,110.55,1034.58,459.76,49.25,13.36,29.13,4.27,18.04,28.82,68.05
2016-02-01 07:00:00,612.16,791.85,318.6,2119.42,517.71,109.69,1041.86,468.21,48.1,13.04,29.17,4.37,18.66,28.23,82.03
2016-02-01 08:00:00,638.49,857.1,369.59,2161.36,478.05,106.76,1070.87,588.17,43.46,11.82,32.86,3.77,18.46,26.47,79.22
2016-02-01 09:00:00,688.48,886.24,368.1,2003.09,425.16,109.18,1060.42,780.24,40.9,11.37,34.48,2.94,16.55,20.38,79.35
2016-02-01 10:00:00,709.94,896.29,418.29,1834.3,379.35,111.46,1023.61,797.93,42.8,15.85,40.09,6.59,16.96,18.5,77.15
2016-02-01 11:00:00,721.74,900.49,385.46,1807.64,403.77,108.23,906.37,778.81,41.28,19.77,41.41,8.08,17.12,14.27,64.45
2016-02-01 12:00:00,722.76,904.86,362.88,1862.66,423.9,107.64,896.62,805.66,40.94,19.99,42.02,7.62,16.28,13.09,36.33
2016-02-01 13:00:00,721.62,888.43,394.48,1867.05,389.7,108.15,910.65,810.69,40.6,19.84,41.31,7.44,16.26,10.79,34.98
2016-02-01 14:00:00,716.73,831.67,329.39,1839.07,404.25,110.64,889.97,787.83,42.34,19.82,42.12,7.48,15.15,11.01,35.49
2016-02-01 15:00:00,749.79,809.38,348.02,1909.04,477.75,110.88,896.28,802.61,44.05,19.99,42.21,7.62,15.98,13.39,40.48
2016-02-01 16:00:00,746.43,806.75,278.3,1932.0,480.69,112.7,901.1,818.31,44.56,21.35,43.29,7.83,16.43,18.43,37.58
2016-02-01 17:00:00,720.73,881.83,243.32,1887.9,464.58,125.63,911.94,801.71,51.16,21.84,63.44,7.97,16.34,19.53,30.11
2016-02-01 18:00:00,729.3,930.67,216.1,1845.61,457.77,126.03,911.87,784.96,52.98,21.6,80.64,8.8,19.22,26.95,21.47
2016-02-01 19:00:00,710.53,992.74,221.77,1342.36,442.89,126.89,741.55,780.33,49.34,23.22,78.09,9.28,20.25,27.03,18.66
2016-02-01 20:00:00,700.14,999.68,223.12,841.72,442.23,124.74,693.93,573.67,47.61,23.9,68.5,9.1,22.64,29.85,19.1
2016-02-01 21:00:00,674.82,965.32,225.19,811.61,430.8,125.35,698.88,555.87,47.78,22.82,60.6,9.13,21.51,29.72,21.91
2016-02-01 22:00:00,520.64,911.82,224.07,700.03,356.25,124.96,645.23,558.7,48.27,14.52,57.1,4.82,20.02,31.51,23.61
2016-02-01 23:00:00,514.69,869.88,217.09,686.54,260.61,111.05,706.87,531.07,47.26,14.16,28.47,3.94,19.97,34.42,32.54
2016-02-02 00:00:00,478.02,579.17,226.61,683.89,230.88,112.43,669.53,522.06,46.72,14.07,27.99,3.97,20.55,30.31,35.91
2016-02-02 01:00:00,463.63,520.94,226.8,700.27,220.11,110.67,683.26,486.95,46.67,14.16,27.92,4.11,19.88,38.65,37.93
2016-02-02 02:00:00,464.74,513.42,227.09,683.65,226.32,113.26,663.38,513.77,47.48,14.07,27.8,4.02,19.92,42.7,41.04
2016-02-02 03:00:00,463.83,527.17,245.28,676.33,236.58,111.7,656.72,525.3,46.26,14.09,27.91,4.0,20.01,42.49,39.46
2016-02-02 04:00:00,469.35,523.49,244.92,697.21,237.66,110.43,658.53,539.74,46.53,14.18,28.1,4.02,19.74,48.5,42.79
2016-02-02 05:00:00,607.74,538.73,252.64,680.5,243.84,111.17,748.22,724.2,47.29,14.13,28.47,4.0,20.68,47.04,42.48
2016-02-02 06:00:00,610.76,786.38,337.16,834.88,332.55,110.12,942.52,740.53,45.97,14.23,29.08,3.99,18.89,48.68,43.53
2016-02-02 07:00:00,631.09,818.43,375.44,2148.58,542.04,107.0,970.95,770.27,45.78,13.84,29.31,4.07,20.7,40.83,45.03
2016-02-02 08:00:00,654.33,917.13,488.3,2168.85,487.5,109.44,979.05,817.28,40.08,12.37,33.2,3.63,19.08,26.85,43.52
2016-02-02 09:00:00,712.37,948.31,544.95,1981.93,456.09,107.55,977.45,794.49,41.55,12.27,34.02,3.07,18.22,26.11,45.34
2016-02-02 10:00:00,736.4,952.39,496.79,1886.82,378.84,109.26,945.24,700.6,46.25,16.92,39.85,7.77,17.76,25.01,56.76
2016-02-02 11:00:00,755.68,939.65,391.89,1823.37,325.86,108.32,915.83,698.17,45.14,21.64,41.99,8.33,16.36,23.39,94.4
2016-02-02 12:00:00,761.7,925.85,367.29,1871.71,302.73,109.92,903.11,716.26,44.38,21.44,39.15,8.3,16.44,16.93,66.39
2016-02-02 13:00:00,752.88,908.55,357.66,1896.27,308.61,107.39,898.27,739.13,44.66,21.47,41.16,8.59,16.94,15.09,59.57
2016-02-02 14:00:00,737.82,879.76,372.23,1895.54,305.31,107.64,894.28,761.29,44.57,21.33,39.99,7.89,16.4,13.95,71.5
2016-02-02 15:00:00,746.95,825.77,335.8,1889.05,348.84,107.36,876.04,756.86,45.72,21.27,40.49,8.1,17.12,13.42,78.53
2016-02-02 16:00:00,746.43,798.84,244.56,1884.16,369.93,104.81,855.98,765.37,44.73,21.63,39.28,8.19,16.68,13.37,62.5
2016-02-02 17:00:00,727.85,855.03,214.3,1837.26,428.82,116.6,883.64,778.08,45.3,21.64,56.89,8.28,16.48,14.71,44.35
2016-02-02 18:00:00,733.95,892.2,229.84,1764.87,502.29,119.68,853.44,651.94,47.9,20.79,76.76,8.66,16.75,21.12,38.59
2016-02-02 19:00:00,715.22,901.14,231.85,1313.41,466.98,124.06,736.5,604.53,52.3,21.5,80.25,9.64,20.09,27.88,36.57
2016-02-02 20:00:00,707.83,890.18,239.39,818.8,408.09,121.04,725.21,407.41,51.82,21.88,75.63,9.64,20.88,29.93,33.59
2016-02-02 21:00:00,680.41,874.38,239.66,778.27,381.72,121.03,661.01,352.33,51.32,21.65,66.34,9.15,20.49,27.83,23.83
2016-02-02 22:00:00,516.27,877.92,242.06,679.69,351.3,124.05,684.18,344.73,51.11,13.84,60.84,5.0,19.37,33.11,22.45
2016-02-02 23:00:00,494.42,825.16,237.08,679.96,270.54,105.44,657.33,322.53,50.71,12.62,30.8,4.26,19.37,29.22,35.12
2016-02-03 00:00:00,470.28,568.53,235.19,674.83,248.52,105.47,662.0,298.22,49.68,12.66,30.51,4.2,19.59,34.67,39.18
2016-02-03 01:00:00,463.96,517.55,239.12,673.91,230.1,106.63,652.65,283.68,50.05,12.63,31.04,4.34,19.54,29.31,38.41
2016-02-03 02:00:00,463.98,522.68,243.23,672.4,228.75,107.5,667.66,295.74,50.35,12.59,30.57,4.29,19.54,35.68,37.79
2016-02-03 03:00:00,464.05,526.02,258.01,663.45,238.2,106.55,662.87,295.13,50.02,12.56,31.3,4.31,19.5,29.3,37.94
2016-02-03 04:00:00,471.39,528.07,257.12,687.93,238.71,105.33,657.08,293.07,50.02,12.58,30.6,4.31,20.04,34.78,40.11
2016-02-03 05:00:00,616.97,534.87,276.4,669.42,242.94,108.49,734.28,543.91,49.1,12.49,29.98,4.28,20.94,30.51,40.94
2016-02-03 06:00:00,620.78,790.88,317.11,766.22,334.5,104.96,911.89,595.52,50.01,12.65,29.84,4.24,20.06,33.73,41.14
2016-02-03 07:00:00,638.91,837.83,352.26,2013.86,549.69,101.82,929.36,613.85,50.34,12.38,31.8,4.23,19.75,30.18,38.82
2016-02-03 08:00:00,667.07,978.94,364.0,2026.71,493.26,102.64,963.92,687.38,43.83,11.67,41.27,4.09,20.27,31.23,40.32
2016-02-03 09:00:00,732.1,1041.96,359.7,1983.4,500.67,107.8,1018.28,712.07,43.32,11.02,40.73,3.73,18.51,26.17,42.5
2016-02-03 10:00:00,762.19,1109.73,413.25,1956.2,536.46,107.39,1013.13,716.93,44.23,16.54,44.35,8.1,18.97,27.21,45.16
2016-02-03 11:00:00,765.48,1071.0,396.02,1927.06,525.15,105.63,982.99,702.05,45.78,19.75,47.41,7.68,18.76,23.01,46.67
2016-02-03 12:00:00,771.69,1029.35,450.54,1943.17,513.45,105.5,994.93,699.91,45.01,20.32,46.99,7.33,18.34,17.88,64.11
2016-02-03 13:00:00,764.78,994.98,376.88,1961.85,524.07,107.68,1044.22,769.22,44.73,20.85,45.83,7.67,18.78,18.26,58.32
2016-02-03 14:00:00,749.73,958.74,340.83,1983.78,515.55,106.26,1069.65,772.7,46.03,21.02,46.81,7.77,19.34,22.62,45.69
2016-02-03 15:00:00,754.02,887.03,339.4,1920.23,502.53,106.25,1050.74,790.17,44.95,19.86,47.28,9.34,18.53,19.58,62.69
2016-02-03 16:00:00,750.28,866.71,314.24,1863.13,496.23,107.03,962.72,799.58,44.35,19.84,46.82,9.67,17.3,17.98,59.93
2016-02-03 17:00:00,718.14,913.84,249.98,1814.18,480.87,123.33,977.36,792.84,42.98,19.83,65.31,9.5,17.64,16.12,55.04
2016-02-03 18:00:00,729.48,943.48,242.75,1722.48,514.11,119.5,947.49,773.56,48.81,20.95,82.73,10.34,19.3,21.85,51.69
2016-02-03 19:00:00,722.49,930.93,233.44,1261.42,498.72,122.14,764.69,743.97,51.53,21.39,79.2,10.72,18.08,22.45,41.11
2016-02-03 20:00:00,714.5,936.54,232.23,798.82,456.78,124.42,717.21,419.84,51.69,21.35,70.03,8.85,18.07,23.77,34.16
2016-02-03 21:00:00,688.54,929.46,227.24,755.06,422.31,124.97,680.25,382.65,50.4,20.95,60.41,8.68,18.8,23.9,32.86
2016-02-03 22:00:00,522.05,919.31,234.53,679.88,371.4,123.64,642.93,328.71,50.86,14.17,57.24,4.45,18.76,21.94,29.86
2016-02-03 23:00:00,516.17,881.43,228.19,673.53,271.68,106.87,656.18,290.21,50.85,12.66,26.76,4.27,17.84,22.04,37.65
2016-02-04 00:00:00,479.38,594.55,229.13,672.19,245.46,106.12,630.9,264.39,50.62,12.62,26.54,4.27,16.95,22.46,38.83
2016-02-04 01:00:00,472.26,538.8,227.98,695.49,249.78,108.0,679.45,248.73,51.11,12.62,27.03,4.37,17.9,20.9,39.85
2016-02-04 02:00:00,474.05,552.87,225.05,666.14,250.59,105.38,630.06,253.99,52.99,12.57,26.78,4.31,16.72,20.33,35.76
2016-02-04 03:00:00,475.77,552.09,244.61,665.35,250.35,105.99,670.24,254.95,50.59,12.57,26.17,4.32,17.49,21.07,33.88
2016-02-04 04:00:00,480.71,553.84,241.1,680.29,249.69,106.27,623.18,257.03,52.24,12.47,26.46,4.32,16.22,21.69,40.74
2016-02-04 05:00:00,632.46,554.09,258.76,666.82,254.52,103.24,713.72,383.11,49.5,12.48,26.26,4.32,17.77,19.55,40.83
2016-02-04 06:00:00,628.8,819.83,380.13,804.71,317.25,108.63,862.69,399.03,52.1,12.84,26.26,4.31,18.15,23.56,40.54
2016-02-04 07:00:00,633.11,859.02,435.55,1715.55,503.55,103.0,906.19,424.4,48.97,12.41,27.18,4.27,17.36,26.42,39.72
2016-02-04 08:00:00,655.91,1002.76,395.43,1879.78,467.55,102.66,930.76,547.32,43.1,11.23,29.95,3.92,17.3,22.94,46.03
2016-02-04 09:00:00,726.04,1040.93,412.6,1908.13,479.7,108.55,1030.78,783.38,44.02,10.69,35.39,2.91,15.49,24.91,48.3
2016-02-04 10:00:00,748.11,1062.51,420.9,1899.84,474.18,104.6,997.3,815.86,44.06,10.7,45.25,2.83,16.64,24.56,55.58
2016-02-04 11:00:00,751.63,1052.69,384.08,1922.26,481.23,105.39,973.84,781.39,46.07,10.98,45.33,2.86,15.81,21.09,62.03
2016-02-04 12:00:00,755.97,1030.41,353.82,1918.75,478.89,105.01,957.74,757.79,45.93,11.42,47.71,2.85,16.18,20.84,69.0
2016-02-04 13:00:00,744.17,983.41,383.52,1896.64,445.14,106.72,955.96,740.17,43.45,12.17,47.71,5.43,15.95,22.38,58.81
2016-02-04 14:00:00,744.76,950.75,356.15,1879.29,437.01,101.24,949.65,749.08,45.81,19.18,45.0,7.32,14.53,20.45,65.61
2016-02-04 15:00:00,752.83,937.58,333.67,1844.0,450.78,101.64,942.62,742.66,44.3,20.14,43.66,8.89,15.64,18.36,67.95
2016-02-04 16:00:00,746.51,942.37,280.06,1839.01,466.65,109.89,915.76,732.91,44.64,20.42,42.79,8.1,14.3,18.57,50.15
2016-02-04 17:00:00,715.63,1002.54,307.06,1818.05,467.82,125.6,909.88,727.0,45.2,20.21,58.74,8.4,14.93,19.55,50.11
2016-02-04 18:00:00,730.69,1030.97,376.28,1759.45,510.84,127.42,908.36,716.34,49.65,20.34,76.94,10.09,15.23,24.05,60.81
2016-02-04 19:00:00,716.78,1025.53,380.47,1284.56,450.93,117.68,769.97,689.72,53.94,21.45,78.05,10.37,17.05,27.45,51.2
2016-02-04 20:00:00,693.88,1012.34,303.43,795.9,380.16,106.9,694.47,444.13,53.98,21.56,71.88,10.23,18.64,28.93,41.21
2016-02-04 21:00:00,673.16,1005.22,236.4,768.18,366.63,107.19,702.71,435.67,53.56,20.88,70.6,9.43,19.02,30.05,46.13
2016-02-04 22:00:00,501.41,1004.32,240.7,681.81,385.44,106.33,650.37,381.06,52.19,13.2,62.14,5.37,19.0,29.51,42.24
2016-02-04 23:00:00,495.26,971.38,241.68,677.33,363.42,90.31,668.94,339.65,52.35,12.4,31.74,4.77,18.77,30.1,50.39
2016-02-05 00:00:00,479.01,656.29,238.24,696.39,335.34,90.59,654.56,303.82,52.06,12.5,31.19,4.77,18.6,32.06,53.69
2016-02-05 01:00:00,463.71,610.55,242.99,696.19,331.14,89.43,684.05,309.66,52.44,12.46,31.99,4.9,16.83,31.24,55.11
2016-02-05 02:00:00,466.39,612.78,242.81,670.28,334.32,94.48,689.82,312.82,52.63,12.54,31.37,4.83,16.64,34.18,53.62
