date,Fox_lodging_Helen,Fox_education_Andre,Fox_assembly_Tony,Fox_education_Claire,Fox_education_Ray,Fox_office_Thelma,Fox_office_Karima,Fox_office_Clayton,Fox_education_Yolande,Fox_office_Edythe,Fox_education_Ollie,Fox_assembly_Audrey,Fox_assembly_Sheldon,Fox_lodging_Stephen,Fox_education_Eddy
2016-03-27 18:00:00,538.67,432.54,89.09,69.6,27.04,85.1,21.43,102.86,524.17,84.17,119.23,13.99,111.05,100.8,327.86
2016-03-27 19:00:00,573.93,415.74,99.18,72.67,30.51,80.55,24.62,111.04,523.34,87.54,116.68,14.46,117.58,97.74,327.54
2016-03-27 20:00:00,572.97,417.39,119.78,72.09,32.58,81.84,24.77,109.37,514.44,88.5,109.18,14.48,95.97,105.68,210.12
2016-03-27 21:00:00,587.88,414.66,94.61,71.73,35.75,81.73,24.93,92.34,504.03,96.63,105.38,14.48,49.26,120.33,157.49
2016-03-27 22:00:00,574.18,432.09,76.5,72.04,36.47,83.23,24.89,89.92,504.83,94.69,94.02,14.47,49.2,117.12,166.32
2016-03-27 23:00:00,534.63,407.53,57.23,71.85,35.33,82.81,24.68,70.84,496.31,95.63,88.47,10.3,45.58,109.81,164.11
2016-03-28 00:00:00,497.97,408.04,50.52,71.37,36.96,83.56,76.64,39.49,490.42,94.91,88.16,13.06,43.24,115.24,167.76
2016-03-28 01:00:00,432.95,399.7,53.08,71.56,39.27,85.49,96.17,37.7,489.2,96.14,90.24,14.69,44.15,94.3,168.51
2016-03-28 02:00:00,392.43,389.36,52.99,71.71,39.16,84.67,92.61,37.57,489.74,96.67,88.54,14.11,43.4,84.53,357.45
2016-03-28 03:00:00,369.98,379.82,51.51,72.12,40.2,129.47,89.52,37.32,485.32,99.91,89.15,14.52,41.44,77.46,393.37
2016-03-28 04:00:00,355.47,418.22,53.16,71.23,41.29,147.22,89.72,37.83,487.73,102.55,89.1,14.51,42.05,78.0,392.51
2016-03-28 05:00:00,359.25,420.94,70.52,72.81,44.03,135.19,86.08,44.83,486.46,109.51,97.41,14.56,54.39,85.08,398.12
2016-03-28 06:00:00,372.35,393.42,105.07,78.64,48.5,134.22,83.81,61.58,491.93,114.35,103.25,14.45,80.86,75.79,404.03
2016-03-28 07:00:00,369.32,403.69,112.77,83.88,52.03,138.98,83.73,59.24,523.33,116.09,103.83,14.06,82.46,71.3,409.72
2016-03-28 08:00:00,398.97,438.74,118.01,93.47,49.26,175.33,96.31,82.85,565.94,131.5,115.72,15.57,109.38,75.91,390.11
2016-03-28 09:00:00,400.62,498.47,119.96,98.69,41.79,188.97,113.18,109.52,635.9,148.91,119.83,18.3,129.96,79.5,360.8
2016-03-28 10:00:00,400.78,487.93,121.0,101.06,38.96,201.56,121.61,107.29,654.54,153.71,127.9,18.26,132.17,82.24,347.03
2016-03-28 11:00:00,426.13,477.55,120.76,105.28,35.6,209.65,123.31,120.43,645.88,154.65,129.99,17.44,127.94,93.59,342.64
2016-03-28 12:00:00,411.6,483.86,117.86,108.99,33.15,221.92,125.59,122.69,644.29,154.96,131.81,16.71,131.47,95.11,332.86
2016-03-28 13:00:00,461.4,475.58,115.16,108.35,34.89,215.76,127.81,125.3,622.08,156.14,126.42,17.32,135.86,92.83,324.9
2016-03-28 14:00:00,489.88,507.51,114.6,105.85,33.08,213.66,123.87,130.95,608.06,156.91,134.03,19.15,131.59,96.21,337.22
2016-03-28 15:00:00,504.68,519.45,114.02,101.87,31.24,207.38,118.2,130.72,621.72,154.28,143.68,19.6,125.7,97.9,328.3
2016-03-28 16:00:00,511.55,501.33,115.87,95.11,29.7,204.88,113.89,131.19,612.21,144.96,140.52,20.07,120.02,108.08,345.15
2016-03-28 17:00:00,525.77,479.69,111.83,85.74,29.39,179.67,109.26,128.73,584.55,139.1,130.4,15.38,114.9,112.08,334.11
2016-03-28 18:00:00,561.15,453.17,109.51,82.92,31.24,155.45,102.16,122.52,551.26,133.41,134.65,14.33,120.61,101.31,350.57
2016-03-28 19:00:00,573.45,455.72,127.32,80.4,31.91,112.75,99.37,118.41,522.43,123.4,142.6,14.22,118.02,103.28,345.72
2016-03-28 20:00:00,584.7,436.21,93.67,78.37,32.68,91.05,98.24,112.33,507.43,121.71,137.6,14.69,106.71,102.34,367.01
2016-03-28 21:00:00,596.73,413.34,63.07,76.06,31.66,90.54,78.7,114.86,502.18,121.43,142.89,16.19,50.7,105.35,369.72
2016-03-28 22:00:00,561.33,411.97,68.23,75.52,29.91,90.06,25.32,106.29,495.14,118.22,123.0,14.84,49.5,123.82,273.84
2016-03-28 23:00:00,542.57,434.5,49.76,74.9,35.91,89.53,24.08,91.11,514.35,117.43,106.08,10.63,52.89,120.83,174.51
2016-03-29 00:00:00,478.07,404.54,37.01,75.26,38.03,90.47,71.35,47.13,496.55,113.19,104.0,14.61,46.38,105.02,173.24
2016-03-29 01:00:00,443.97,397.33,38.1,75.73,42.61,92.87,94.63,45.13,488.76,106.42,104.55,14.88,45.05,98.58,176.27
2016-03-29 02:00:00,399.1,419.2,37.13,75.45,42.43,93.32,92.83,40.94,483.77,99.6,105.92,14.55,43.65,87.02,352.12
2016-03-29 03:00:00,383.05,384.56,36.02,74.45,42.97,93.72,92.04,40.78,478.28,99.85,93.45,14.61,43.17,77.04,383.27
2016-03-29 04:00:00,371.2,383.99,37.0,71.1,47.45,136.97,88.97,40.88,486.43,102.57,89.98,14.62,43.91,75.45,386.75
2016-03-29 05:00:00,363.83,386.14,52.04,71.31,49.42,151.94,83.66,48.33,480.44,105.92,102.23,14.48,55.64,73.74,389.82
2016-03-29 06:00:00,361.85,398.7,67.75,78.17,52.95,145.61,80.67,62.97,483.27,113.88,109.94,14.11,84.86,74.04,392.35
2016-03-29 07:00:00,382.67,441.33,69.58,86.86,58.05,144.43,78.53,59.0,512.83,121.84,110.69,15.22,92.0,73.81,421.38
2016-03-29 08:00:00,402.28,433.2,72.99,96.34,56.65,185.81,82.17,73.8,560.03,135.62,112.16,16.33,103.71,78.27,427.12
2016-03-29 09:00:00,393.48,448.34,71.39,105.09,60.6,202.37,92.3,83.5,588.68,149.1,118.82,15.69,107.65,79.98,421.42
2016-03-29 10:00:00,392.2,481.23,71.47,108.72,61.01,197.9,104.3,85.53,583.5,156.63,135.08,16.66,110.73,79.78,413.48
2016-03-29 11:00:00,382.73,513.54,72.93,107.7,57.93,203.87,105.92,87.96,585.71,170.67,139.16,19.73,116.64,86.24,384.5
2016-03-29 12:00:00,387.92,533.9,74.61,112.19,51.39,198.99,111.68,90.03,596.55,167.54,143.05,19.72,130.44,83.74,380.09
2016-03-29 13:00:00,363.37,521.57,75.91,113.55,45.99,195.68,112.66,107.84,611.07,165.83,148.84,19.74,133.03,92.09,372.59
2016-03-29 14:00:00,388.35,501.25,74.51,107.37,43.8,198.86,110.73,110.41,616.69,169.43,149.67,19.99,128.99,88.19,375.35
2016-03-29 15:00:00,422.08,492.88,79.12,103.13,39.64,194.62,107.7,125.93,605.25,174.15,151.5,20.35,129.05,89.12,381.37
2016-03-29 16:00:00,428.48,510.77,78.01,95.38,38.48,188.75,109.57,114.52,597.43,174.98,153.24,17.44,127.89,92.14,388.48
2016-03-29 17:00:00,477.0,516.4,78.55,86.91,35.12,166.87,109.29,98.48,584.24,173.92,137.51,15.15,125.34,104.63,373.03
2016-03-29 18:00:00,512.03,484.42,77.77,78.0,43.63,144.68,97.32,97.43,562.1,151.5,138.78,15.92,119.15,100.98,388.17
2016-03-29 19:00:00,522.65,457.99,98.59,78.58,47.73,117.9,83.35,86.77,533.49,145.32,140.38,15.16,113.6,99.85,412.18
2016-03-29 20:00:00,539.53,465.32,101.38,77.72,53.29,111.95,81.54,83.26,511.72,137.06,135.57,15.18,94.45,111.65,413.68
2016-03-29 21:00:00,531.03,427.34,100.81,77.37,53.68,112.25,65.78,80.84,507.55,123.74,136.01,15.23,47.31,104.33,432.38
2016-03-29 22:00:00,524.4,428.81,77.51,78.31,57.05,114.48,25.39,77.04,495.37,125.08,123.51,16.49,49.84,109.95,308.52
2016-03-29 23:00:00,489.58,441.33,47.97,78.72,62.96,120.12,24.78,62.05,489.26,126.82,123.19,11.39,49.64,112.02,179.17
2016-03-30 00:00:00,455.32,406.17,42.61,76.38,64.42,120.48,62.34,30.23,488.53,122.41,112.96,13.35,48.36,109.75,180.84
2016-03-30 01:00:00,415.97,390.56,41.39,76.97,64.3,118.35,78.3,27.76,488.28,121.04,116.31,15.6,46.5,93.06,175.98
2016-03-30 02:00:00,371.6,390.61,40.85,77.16,65.26,127.17,74.95,26.4,486.35,105.78,118.39,15.31,47.25,80.09,400.21
2016-03-30 03:00:00,362.42,402.85,40.18,75.55,67.25,127.75,75.98,26.07,487.43,101.45,118.89,14.81,46.01,77.37,431.77
2016-03-30 04:00:00,340.78,410.59,40.09,72.61,70.57,145.38,73.91,26.2,484.4,101.37,111.83,14.75,48.46,76.99,425.74
2016-03-30 05:00:00,332.03,384.89,58.47,73.12,72.88,155.9,70.32,41.6,482.18,107.51,121.45,14.19,55.23,75.16,422.77
2016-03-30 06:00:00,326.37,386.54,71.06,77.79,74.12,151.24,70.17,61.58,486.76,113.06,112.35,14.66,84.04,74.61,414.2
2016-03-30 07:00:00,329.65,417.79,70.52,84.8,67.35,151.6,67.58,59.0,519.52,116.03,108.6,14.37,89.57,76.61,425.87
2016-03-30 08:00:00,343.05,433.76,73.24,89.05,65.0,188.86,80.4,74.28,559.33,130.99,121.52,14.99,97.37,79.04,412.78
2016-03-30 09:00:00,334.73,466.1,79.3,96.36,63.93,198.34,99.46,80.09,627.12,150.08,118.08,15.82,103.7,82.55,383.41
2016-03-30 10:00:00,330.07,476.76,80.41,98.18,60.14,198.03,103.68,83.44,653.77,159.35,129.34,16.48,122.79,94.71,378.51
2016-03-30 11:00:00,327.45,498.84,78.71,97.15,56.73,202.58,102.92,91.46,640.24,163.92,133.45,19.13,125.28,98.57,377.97
2016-03-30 12:00:00,341.13,514.14,80.76,98.47,53.39,201.03,106.25,95.55,612.66,160.92,137.16,18.34,132.1,88.08,376.48
2016-03-30 13:00:00,378.87,482.53,81.54,100.79,51.34,204.69,107.89,110.71,616.15,159.81,145.48,18.39,136.33,98.13,383.05
2016-03-30 14:00:00,407.23,479.77,83.14,100.09,49.03,201.03,111.5,119.52,619.2,164.41,132.31,19.15,127.08,108.33,390.77
2016-03-30 15:00:00,428.03,520.38,83.3,99.33,42.62,195.01,110.19,119.39,628.7,166.19,136.68,18.96,127.27,99.01,389.25
2016-03-30 16:00:00,432.67,524.8,82.76,92.61,40.65,190.48,110.26,104.68,590.82,163.55,145.39,16.24,122.98,95.61,395.79
2016-03-30 17:00:00,459.6,500.28,83.85,85.15,46.08,166.49,108.34,101.51,583.87,152.27,134.84,15.09,123.77,88.44,388.7
2016-03-30 18:00:00,492.72,465.58,82.47,78.87,45.97,144.83,99.14,98.39,571.91,146.03,132.86,15.35,118.47,102.29,388.0
2016-03-30 19:00:00,510.55,463.45,96.08,80.07,45.63,117.03,86.48,87.67,540.8,142.54,134.79,15.45,113.91,103.15,413.68
2016-03-30 20:00:00,521.22,442.94,100.28,80.6,48.11,112.64,85.06,83.66,517.18,139.78,127.2,15.6,101.57,110.11,420.01
2016-03-30 21:00:00,523.72,424.18,100.18,75.7,50.32,117.77,73.71,83.51,505.41,133.47,126.39,15.62,49.69,112.04,435.36
2016-03-30 22:00:00,511.37,439.78,76.13,72.99,51.38,120.06,28.27,82.95,495.04,125.12,114.02,15.63,48.89,101.73,309.18
2016-03-30 23:00:00,488.75,423.58,48.92,73.66,56.84,122.73,28.03,65.29,496.76,123.15,102.35,11.19,48.06,102.61,170.35
2016-03-31 00:00:00,465.88,435.98,39.98,73.09,58.07,127.27,63.22,37.16,492.26,123.43,98.42,14.09,47.69,97.46,170.43
2016-03-31 01:00:00,415.32,408.01,41.4,71.34,62.46,130.39,77.7,34.59,483.91,122.57,92.97,16.21,46.27,87.81,172.65
2016-03-31 02:00:00,371.95,414.81,40.81,72.33,63.45,132.53,73.46,31.91,485.3,104.23,93.33,16.08,47.82,86.4,399.4
2016-03-31 03:00:00,353.0,401.88,40.49,67.77,66.96,135.45,71.25,31.7,485.12,102.73,89.19,15.74,46.49,84.76,440.5
2016-03-31 04:00:00,343.15,406.28,40.23,66.09,65.52,157.6,69.42,32.1,481.84,102.85,81.9,15.62,46.92,78.56,426.42
2016-03-31 05:00:00,327.37,405.25,58.59,66.54,65.94,166.77,67.66,45.28,485.96,108.14,92.98,15.46,59.16,75.87,431.44
2016-03-31 06:00:00,328.15,419.82,76.73,76.97,69.77,161.67,67.53,59.33,491.78,113.89,95.48,15.38,94.83,74.63,430.37
2016-03-31 07:00:00,331.03,418.26,76.3,78.47,71.02,164.93,67.48,58.72,526.66,120.45,101.41,15.41,97.55,74.34,431.6
2016-03-31 08:00:00,351.08,441.88,81.43,89.72,67.7,196.13,83.72,75.36,563.16,135.8,104.55,16.79,103.14,77.83,421.53
2016-03-31 09:00:00,368.07,475.44,81.09,106.67,63.88,206.49,96.81,83.18,626.47,150.6,112.53,16.64,120.79,78.1,405.51
2016-03-31 10:00:00,352.35,483.43,82.33,108.52,61.52,205.68,98.15,83.59,628.25,154.27,128.33,16.34,131.08,83.2,395.07
2016-03-31 11:00:00,347.43,489.44,83.26,104.09,57.86,213.89,104.94,98.42,629.25,163.44,140.77,16.32,138.51,94.59,387.53
2016-03-31 12:00:00,374.95,504.66,84.51,103.2,53.12,214.19,107.97,110.3,612.85,164.46,139.71,16.67,140.05,97.76,371.4
2016-03-31 13:00:00,393.83,527.79,87.36,102.71,50.03,209.18,110.91,122.06,609.53,165.87,142.77,16.76,133.71,111.83,369.78
2016-03-31 14:00:00,404.22,511.29,96.29,99.95,41.94,205.18,106.3,127.39,630.07,164.3,138.77,19.06,137.78,114.35,365.17
2016-03-31 15:00:00,406.7,523.56,100.52,98.33,37.77,195.55,106.83,121.79,606.93,164.3,145.66,19.13,136.9,100.88,371.61
2016-03-31 16:00:00,452.12,502.81,99.81,89.6,34.24,196.57,105.58,120.75,592.58,158.5,145.81,19.89,134.91,114.6,383.96
2016-03-31 17:00:00,508.33,491.28,101.69,77.59,33.91,173.63,100.57,115.66,587.02,151.22,141.09,17.29,130.02,107.21,379.33
2016-03-31 18:00:00,508.23,493.61,101.71,71.18,37.06,149.63,92.88,106.71,565.63,137.47,137.13,15.06,126.03,107.36,385.81
2016-03-31 19:00:00,509.4,478.43,128.23,69.62,37.7,118.96,86.05,96.71,533.86,124.76,132.75,15.25,128.18,110.74,397.4
2016-03-31 20:00:00,512.15,457.46,129.33,70.05,41.12,100.29,78.84,93.06,512.48,116.2,132.22,15.19,106.97,105.37,392.37
2016-03-31 21:00:00,510.65,434.47,125.55,69.95,44.85,102.28,68.8,82.62,501.77,114.42,134.06,15.29,47.73,100.89,421.5
2016-03-31 22:00:00,492.78,422.51,101.22,68.04,45.8,109.73,25.07,78.13,498.05,125.48,119.48,15.06,47.01,101.4,316.23
2016-03-31 23:00:00,474.07,438.6,63.17,67.1,48.72,112.78,25.06,61.81,491.86,125.44,102.22,10.88,47.98,104.52,173.91
2016-04-01 00:00:00,460.22,416.62,50.87,66.35,52.08,119.51,60.01,31.57,489.19,111.67,104.04,13.62,47.58,103.23,173.96
2016-04-01 01:00:00,423.53,387.89,52.21,66.5,55.76,119.36,74.26,28.85,485.48,106.1,101.88,15.27,49.72,106.93,174.16
2016-04-01 02:00:00,385.12,390.88,51.65,67.56,60.2,127.35,71.12,28.22,488.65,99.68,94.17,15.03,48.99,97.27,381.95
2016-04-01 03:00:00,368.37,421.75,49.33,67.2,59.4,123.32,69.04,28.07,486.02,100.65,90.79,15.3,49.18,81.9,427.64
2016-04-01 04:00:00,347.18,400.89,52.47,64.76,63.77,148.05,67.71,28.01,484.61,101.93,86.64,15.13,48.9,79.98,425.45
2016-04-01 05:00:00,336.32,403.72,73.77,65.46,64.34,154.76,63.6,42.5,481.24,108.18,93.91,15.11,55.25,78.43,430.81
2016-04-01 06:00:00,334.47,433.43,91.84,68.18,65.88,156.6,64.22,61.0,491.29,111.76,95.91,15.06,80.63,77.64,435.86
2016-04-01 07:00:00,337.07,424.76,92.24,72.64,65.18,156.94,67.23,60.21,527.45,114.57,97.49,15.35,91.24,74.46,420.05
2016-04-01 08:00:00,346.12,443.34,94.5,80.53,67.17,187.94,78.38,73.4,566.27,123.48,103.09,16.43,97.44,77.63,425.32
2016-04-01 09:00:00,379.45,460.82,102.09,87.88,65.07,197.87,92.86,80.19,624.1,135.41,105.24,17.4,117.63,85.38,386.52
2016-04-01 10:00:00,399.05,493.1,106.5,89.25,59.43,200.81,96.84,101.16,640.75,145.69,125.89,16.31,127.45,83.12,372.16
2016-04-01 11:00:00,398.0,496.02,105.07,89.75,51.67,204.55,102.6,103.54,616.38,147.47,134.25,16.3,128.29,84.5,371.04
2016-04-01 12:00:00,394.37,483.5,102.75,89.34,48.8,197.74,105.25,119.92,610.86,147.69,151.52,16.49,133.84,97.29,375.73
2016-04-01 13:00:00,418.25,487.76,100.09,90.06,43.96,195.31,105.37,120.05,603.55,145.82,148.73,19.39,130.33,110.45,372.21
2016-04-01 14:00:00,435.63,467.84,95.26,83.03,40.48,192.09,107.37,118.37,604.49,148.96,130.83,20.88,130.23,110.3,357.07
2016-04-01 15:00:00,442.6,491.81,95.14,81.34,32.35,190.76,108.29,122.0,575.37,139.35,123.59,20.23,130.07,122.18,348.47
2016-04-01 16:00:00,465.85,462.06,94.63,79.79,31.48,192.34,105.88,124.65,573.55,129.23,117.42,19.68,124.19,110.56,354.81
2016-04-01 17:00:00,496.43,463.3,94.78,72.03,33.69,156.82,101.11,115.09,552.81,124.77,121.16,16.97,120.82,94.29,345.91
2016-04-01 18:00:00,496.27,445.65,92.97,68.86,34.61,139.99,89.94,107.98,542.59,112.83,114.05,18.06,119.89,89.47,357.18
2016-04-01 19:00:00,501.85,459.09,111.12,72.61,35.76,106.4,88.58,97.88,527.47,110.88,103.87,19.84,118.07,100.62,367.27
2016-04-01 20:00:00,507.25,444.87,111.42,70.27,36.33,94.36,84.44,74.31,507.2,102.18,103.15,19.92,93.41,106.15,376.5
2016-04-01 21:00:00,512.37,420.62,107.31,68.84,35.92,94.96,72.04,79.81,505.89,104.67,108.27,16.35,48.45,99.49,368.5
2016-04-01 22:00:00,486.22,424.1,94.61,68.18,39.31,96.82,28.03,69.68,505.18,108.99,97.81,16.24,42.19,108.25,275.96
2016-04-01 23:00:00,457.55,415.8,73.06,68.05,41.47,99.32,25.72,64.08,497.32,109.07,89.75,10.97,41.62,95.94,152.31
2016-04-02 00:00:00,439.5,405.47,57.75,67.27,45.82,100.29,64.97,39.22,499.41,101.66,89.61,13.43,41.11,91.42,154.46
2016-04-02 01:00:00,401.58,389.84,57.7,67.44,48.59,104.86,80.73,33.08,491.5,99.47,91.21,14.84,41.16,89.75,151.8
2016-04-02 02:00:00,383.72,386.06,57.19,67.48,50.17,111.04,75.45,30.94,491.1,98.98,95.35,15.31,40.69,85.42,155.91
2016-04-02 03:00:00,363.08,387.15,57.54,67.02,54.32,112.98,71.74,29.29,489.83,95.99,93.89,15.24,40.68,82.01,149.28
2016-04-02 04:00:00,339.52,392.71,58.22,65.37,55.21,111.67,71.85,29.01,491.31,97.4,95.18,15.2,40.69,79.42,377.48
2016-04-02 05:00:00,341.73,401.91,57.78,65.03,54.27,117.34,70.0,43.29,487.56,95.91,106.03,15.21,51.61,83.2,422.81
2016-04-02 06:00:00,341.57,387.63,74.15,63.89,56.15,118.23,68.04,58.09,497.34,93.09,112.13,15.2,83.18,84.06,411.58
2016-04-02 07:00:00,334.75,383.87,71.57,62.65,53.09,119.32,70.91,53.9,518.03,89.79,111.81,14.92,86.7,74.72,396.5
2016-04-02 08:00:00,327.43,409.76,88.62,66.3,52.54,114.64,71.98,57.0,540.98,98.18,114.07,17.04,97.15,76.9,384.06
2016-04-02 09:00:00,341.12,408.84,101.32,68.42,48.42,111.09,75.36,69.02,560.07,103.51,113.6,18.5,116.68,76.48,337.15
2016-04-02 10:00:00,329.95,412.92,101.61,67.55,44.33,100.84,79.04,82.5,565.52,107.09,110.09,18.63,127.51,75.74,326.29
2016-04-02 11:00:00,342.53,443.67,104.05,65.67,37.84,98.55,79.58,88.11,552.92,106.62,103.28,18.73,127.99,88.52,317.17
2016-04-02 12:00:00,382.02,434.02,101.62,68.57,33.33,98.52,76.9,99.3,533.81,103.41,116.7,18.37,128.12,86.45,315.42
2016-04-02 13:00:00,383.08,446.95,102.62,66.94,32.15,97.98,79.95,93.18,524.46,88.09,123.75,18.54,127.99,88.62,318.51
2016-04-02 14:00:00,422.6,458.14,101.87,66.2,27.07,85.92,81.42,105.21,548.46,84.96,121.46,18.61,128.03,87.88,315.78
2016-04-02 15:00:00,441.87,449.36,101.27,66.9,23.8,80.96,83.48,101.16,545.38,85.16,127.75,18.79,113.13,99.92,315.64
2016-04-02 16:00:00,455.48,449.85,101.24,68.64,22.83,81.92,70.2,102.86,538.24,84.94,128.88,18.76,102.38,95.74,325.49
2016-04-02 17:00:00,484.9,432.89,99.82,68.47,23.81,81.53,19.31,107.77,545.61,84.15,124.43,18.82,97.02,103.56,321.46
2016-04-02 18:00:00,499.92,436.24,100.4,68.76,27.59,78.09,19.36,104.38,530.93,82.72,125.13,16.87,98.98,88.66,321.34
2016-04-02 19:00:00,516.4,459.61,115.24,71.05,33.14,82.51,22.55,95.01,518.63,86.41,127.95,15.35,107.48,98.31,338.12
2016-04-02 20:00:00,518.42,450.25,116.34,71.13,33.21,83.71,23.57,95.63,513.24,96.62,125.1,15.49,96.71,97.65,356.52
2016-04-02 21:00:00,522.75,422.6,94.84,71.98,37.21,84.37,23.9,91.11,502.04,96.66,116.95,15.52,40.81,103.08,362.71
2016-04-02 22:00:00,506.28,418.99,59.43,75.48,37.33,85.21,23.5,82.85,490.57,93.88,106.04,15.5,40.93,94.43,271.19
2016-04-02 23:00:00,462.65,407.87,52.51,74.21,40.01,85.43,22.97,74.53,489.26,95.0,99.08,11.22,40.6,105.1,160.35
2016-04-03 00:00:00,470.93,397.11,49.91,73.24,43.0,86.43,69.01,39.63,491.86,95.23,102.02,13.41,41.86,100.61,164.73
2016-04-03 01:00:00,419.63,383.61,49.1,72.61,44.75,87.53,86.87,38.59,485.5,95.82,91.48,15.68,41.81,108.93,161.34
2016-04-03 02:00:00,407.05,384.23,50.06,72.58,45.57,93.65,81.58,38.63,490.24,96.96,90.69,15.62,40.74,108.74,155.81
2016-04-03 03:00:00,383.05,398.33,49.96,72.54,45.79,94.14,76.22,37.85,489.26,97.05,89.44,15.55,40.34,82.55,144.3
2016-04-03 04:00:00,357.53,394.2,49.86,72.73,48.96,102.42,77.16,37.71,493.19,96.41,88.73,15.63,40.15,76.38,374.49
2016-04-03 05:00:00,351.85,389.08,50.13,72.37,49.83,102.93,77.02,42.62,490.31,95.1,99.17,15.57,48.46,75.68,421.24
2016-04-03 06:00:00,349.2,382.89,46.55,70.76,52.91,101.48,70.12,58.35,491.96,88.46,102.38,15.5,81.02,73.61,415.51
2016-04-03 07:00:00,346.7,389.84,44.41,68.88,47.63,96.11,72.58,56.64,510.01,94.28,104.53,15.15,83.8,72.5,383.35
2016-04-03 08:00:00,344.75,390.63,60.17,68.14,42.87,87.18,78.54,66.93,528.15,95.09,99.84,15.11,106.32,71.08,363.12
2016-04-03 09:00:00,361.53,397.25,68.58,68.23,35.79,82.87,81.82,73.62,532.63,96.15,101.25,15.17,118.04,77.67,321.77
2016-04-03 10:00:00,371.84,402.58,88.74,68.99,32.33,82.66,82.71,82.83,527.97,90.41,98.04,17.79,116.55,76.53,301.63
2016-04-03 11:00:00,402.93,406.45,95.24,69.14,30.62,86.01,84.06,78.28,521.79,91.68,102.71,18.97,121.93,78.47,297.79
2016-04-03 12:00:00,418.12,443.22,97.77,69.21,28.1,83.47,83.79,85.27,524.35,93.26,107.2,17.8,120.61,98.45,307.77
2016-04-03 13:00:00,425.18,424.61,103.37,67.5,30.17,82.61,83.2,95.46,527.44,95.34,113.28,14.95,121.37,100.23,293.58
2016-04-03 14:00:00,446.98,431.87,107.14,64.78,28.76,84.04,85.2,108.44,539.51,93.47,125.45,15.03,122.76,103.23,304.98
2016-04-03 15:00:00,463.65,415.69,113.7,65.1,27.0,84.66,87.43,106.2,545.24,94.78,128.82,14.97,120.12,106.22,295.03
2016-04-03 16:00:00,491.15,442.25,112.64,64.82,25.15,85.81,73.64,109.3,532.13,94.9,128.84,14.71,111.5,110.17,303.88
2016-04-03 17:00:00,512.68,413.33,112.16,64.36,28.16,97.04,20.07,114.48,535.53,85.06,126.71,14.72,104.41,110.82,302.27
2016-04-03 18:00:00,538.73,448.41,109.07,66.18,30.42,98.61,20.48,113.57,527.39,85.52,125.04,14.74,103.73,102.87,316.81
2016-04-03 19:00:00,580.97,434.8,124.65,76.22,30.27,81.99,24.14,107.57,528.54,90.55,121.37,15.15,117.1,107.0,325.36
2016-04-03 20:00:00,564.42,425.53,121.33,77.18,32.98,84.32,23.69,105.94,512.42,88.95,119.59,15.31,97.85,106.28,208.95
2016-04-03 21:00:00,590.35,444.54,93.18,73.95,36.84,84.6,23.71,100.15,504.96,88.55,119.22,15.26,55.68,117.48,167.81
2016-04-03 22:00:00,598.52,431.48,74.67,71.85,38.48,85.64,23.64,88.01,495.19,89.87,109.41,15.25,54.93,110.53,171.02
2016-04-03 23:00:00,529.42,451.84,63.31,72.01,36.46,85.21,24.05,78.3,491.78,97.34,94.34,11.15,50.64,121.25,169.95
2016-04-04 00:00:00,501.9,405.33,59.12,72.0,39.47,86.32,75.28,40.61,484.92,96.59,87.61,13.93,46.98,94.42,161.01
2016-04-04 01:00:00,468.0,403.94,60.6,71.53,40.89,85.96,92.24,39.71,491.8,96.28,90.08,15.37,47.3,96.76,159.87
2016-04-04 02:00:00,411.37,410.29,71.87,71.86,41.64,86.41,86.52,38.0,488.57,96.09,93.41,15.35,47.47,86.61,358.47
2016-04-04 03:00:00,395.57,398.57,71.78,71.59,44.02,135.85,81.2,38.07,482.43,100.38,94.66,15.4,47.69,82.31,408.06
2016-04-04 04:00:00,374.87,389.22,70.59,71.12,43.36,158.54,83.15,33.89,489.11,98.59,89.33,15.48,49.05,84.22,402.32
2016-04-04 05:00:00,381.13,373.8,83.22,66.48,43.92,146.17,81.1,44.01,491.61,109.17,101.37,15.35,59.79,77.51,415.95
2016-04-04 06:00:00,377.73,380.29,95.26,70.58,50.38,132.83,75.59,60.95,490.19,113.5,104.49,15.14,80.67,76.07,417.23
2016-04-04 07:00:00,382.15,421.59,95.94,75.77,55.41,138.51,81.22,58.96,525.22,117.01,97.17,14.91,88.24,74.41,405.71
2016-04-04 08:00:00,411.13,461.97,95.79,91.88,51.51,183.49,90.47,90.06,579.05,126.98,106.16,16.1,105.47,83.27,392.77
2016-04-04 09:00:00,402.55,487.12,101.47,102.48,42.48,196.58,104.74,101.76,618.59,144.78,134.53,18.63,134.3,85.99,360.63
2016-04-04 10:00:00,432.85,490.03,105.43,102.46,37.71,203.65,113.39,108.29,656.97,144.12,144.65,17.4,137.4,79.52,352.27
2016-04-04 11:00:00,443.68,545.87,112.07,103.46,39.85,213.47,114.93,111.84,639.07,147.66,148.47,17.41,139.59,89.87,343.72
2016-04-04 12:00:00,426.3,523.58,111.17,105.94,36.03,218.3,119.32,124.36,633.58,152.19,144.45,17.92,132.64,88.81,351.4
2016-04-04 13:00:00,424.72,505.55,119.11,108.66,35.01,214.94,122.98,133.42,603.89,154.11,137.21,18.18,127.81,90.77,341.17
2016-04-04 14:00:00,432.48,492.09,120.88,105.93,33.48,215.22,121.54,130.94,601.87,153.12,142.88,18.71,130.42,102.64,331.2
